,0
2499,8871
2500,12007
2501,24399
2502,10071
2503,2797
2504,1865
2505,13963
2506,2797
2507,10873
2508,9616
2509,29435
2510,10312
2511,7484
2512,30905
2513,14826
2514,16661
2515,15505
2516,19838
2517,2784
2518,19476
2519,14409
2520,2958
2521,12265
2522,22136
2523,9519
2524,16746
2525,14566
2526,22705
2527,21810
2528,11078
2529,15882
2530,15483
2531,12083
2532,22531
2533,14436
2534,15858
2535,16904
2536,12566
2537,11572
2538,11032
2539,16148
2540,42426
2541,30433
2542,21974
2543,35947
2544,12749
2545,30123
2546,27166
2547,32179
2548,18275
2549,24131
2550,16903
2551,36986
2552,15450
2553,9757
2554,9520
2555,18031
2556,18541
2557,32525
2558,11934
2559,28558
2560,12672
2561,9000
2562,13108
2563,24892
2564,17868
2565,1314
2566,1052
2567,7195
2568,14211
2569,11955
2570,18126
2571,17807
2572,18133
2573,13186
2574,17199
2575,21241
2576,25070
2577,18120
2578,22383
2579,3889
2580,11474
2581,15337
2582,13970
2583,21973
2584,24168
2585,20175
2586,20370
2587,9196
2588,18435
2589,6827
2590,14130
2591,17671
2592,19966
2593,4735
2594,28868
2595,20487
2596,5088
2597,11911
2598,5898
2599,6116
2600,12839
2601,12112
2602,8595
2603,10848
2604,4584
2605,7624
2606,10003
2607,7281
2608,7793
2609,6193
2610,11594
2611,22134
2612,16600
2613,11765
2614,9454
2615,2924
2616,13808
2617,13002
2618,15318
2619,5008
2620,17171
2621,7287
2622,18452
2623,13810
2624,8375
2625,18102
2626,28140
2627,10738
2628,5683
2629,6170
2630,14174
2631,16583
2632,9494
2633,9566
2634,11093
2635,5182
2636,17219
2637,18363
2638,18714
2639,21181
2640,17711
2641,18187
2642,10335
2643,13456
2644,10597
2645,2569
2646,15386
2647,6626
2648,4459
2649,12921
2650,10458
2651,13725
2652,8688
2653,18245
2654,7054
2655,14130
2656,23453
2657,4717
2658,4486
2659,11652
2660,9742
2661,12609
2662,10185
2663,11737
2664,12219
2665,4948
2666,14819
2667,19383
2668,6214
2669,2193
2670,18440
2671,17241
2672,30330
2673,15021
2674,13123
2675,22131
2676,17486
2677,18555
2678,14233
2679,17360
2680,13195
2681,12586
2682,1538
2683,2837
2684,20828
2685,2800
2686,3523
2687,4888
2688,3961
2689,19525
2690,11453
2691,5318
2692,10232
2693,8032
2694,18690
2695,11987
2696,17822
2697,11769
2698,10760
2699,5749
2700,11900
2701,13744
2702,10691
2703,20790
2704,21286
2705,12494
2706,3861
2707,17153
2708,13663
2709,14743
2710,8624
2711,1832
2712,13430
2713,12675
2714,6650
2715,11895
2716,11852
2717,26560
2718,9234
2719,15464
2720,6275
2721,11636
2722,5247
2723,10679
2724,14528
2725,3506
2726,10998
2727,7446
2728,13536
2729,11482
2730,31857
2731,6369
2732,12704
2733,9642
2734,12169
2735,18531
2736,16098
2737,12601
2738,9410
2739,16661
2740,13967
2741,15076
2742,10186
2743,5674
2744,18937
2745,8073
2746,5579
2747,11942
2748,12393
2749,12962
2750,21421
2751,25055
2752,31481
2753,16365
2754,17261
2755,29025
2756,17484
2757,12099
2758,12634
2759,6511
2760,6307
2761,9901
2762,19781
2763,7738
2764,4966
2765,4082
2766,8132
2767,23743
2768,5568
2769,6066
2770,16286
2771,15120
2772,16381
2773,12200
2774,16183
2775,23510
2776,19540
2777,6468
2778,13925
2779,17363
2780,14704
2781,10233
2782,11667
2783,6671
2784,12303
2785,15758
2786,17178
2787,11409
2788,13288
2789,14502
2790,6128
2791,3975
2792,26949
2793,14772
2794,15339
2795,16531
2796,29493
2797,20021
2798,5878
2799,9602
2800,41675
2801,17879
2802,22884
2803,15020
2804,22134
2805,19360
2806,11143
2807,15369
2808,11781
2809,15313
2810,10950
2811,11289
2812,8528
2813,5152
2814,11488
2815,19598
2816,18567
2817,18567
2818,19745
2819,4120
2820,8609
2821,13678
2822,8802
2823,42592
2824,10894
2825,11439
2826,13796
2827,22849
2828,12350
2829,15746
2830,10213
2831,7870
2832,10080
2833,15055
2834,15024
2835,8381
2836,21071
2837,11075
2838,6326
2839,10077
2840,25736
2841,13593
2842,10175
2843,21643
2844,14841
2845,13536
2846,22182
2847,17891
2848,13593
2849,23555
2850,17572
2851,15317
2852,14684
2853,15463
2854,14073
2855,18656
2856,10472
2857,4919
2858,17925
2859,10472
2860,16148
2861,15154
2862,18253
2863,4582
2864,18181
2865,5705
2866,16787
2867,10133
2868,6344
2869,18931
2870,4508
2871,9595
2872,12376
2873,8123
2874,4107
2875,9872
2876,11229
2877,13959
2878,4075
2879,18706
2880,10084
2881,15611
2882,14176
2883,13638
2884,11956
2885,5964
2886,12236
2887,20596
2888,8604
2889,21369
2890,17791
2891,9757
2892,17141
2893,905
2894,4552
2895,9982
2896,8831
2897,2364
2898,9173
2899,15044
2900,14673
2901,11616
2902,6644
2903,18900
2904,2280
2905,15691
2906,13847
2907,8929
2908,1177
2909,16682
2910,27086
2911,7049
2912,15023
2913,18772
2914,14332
2915,12350
2916,4687
2917,22632
2918,14688
2919,10448
2920,7929
2921,8829
2922,4041
2923,14831
2924,21329
2925,8289
2926,24376
2927,12706
2928,17830
2929,9418
2930,6839
2931,34680
2932,14830
2933,24187
2934,24618
2935,22021
2936,13245
2937,15724
2938,16764
2939,12600
2940,14188
2941,4279
2942,5959
2943,1515
2944,6146
2945,8414
2946,9262
2947,14188
2948,9130
2949,5954
2950,21060
2951,2744
2952,22487
2953,15888
2954,16414
2955,16958
2956,14805
2957,21367
2958,11610
2959,19908
2960,21431
2961,31027
2962,29832
2963,31989
2964,29281
2965,20646
2966,19000
2967,21976
2968,32546
2969,15125
2970,14518
2971,15497
2972,15266
2973,13957
2974,5581
2975,17240
2976,18938
2977,25742
2978,2243
2979,11394
2980,29187
2981,11853
2982,15621
2983,39950
2984,20762
2985,12297
2986,25593
2987,17788
2988,20693
2989,26487
2990,17609
2991,9583
2992,7412
2993,7853
2994,9916
2995,13372
2996,13071
2997,14070
2998,20052
2999,21262
3000,9453
3001,16814
3002,9824
3003,9615
3004,14387
3005,14828
3006,5178
3007,10378
3008,13921
3009,7151
3010,29136
3011,19389
3012,14586
3013,13229
3014,17384
3015,24144
3016,11165
3017,10258
3018,24301
3019,21915
3020,5114
3021,14294
3022,15596
3023,5946
3024,14972
3025,24177
3026,17307
3027,19087
3028,14734
3029,21698
3030,11952
3031,11583
3032,18409
3033,5606
3034,12957
3035,18048
3036,4893
3037,3613
3038,8134
3039,12443
3040,2194
3041,9428
3042,18221
3043,7185
3044,1829
3045,9415
3046,10082
3047,7404
3048,2520
3049,5314
3050,8653
3051,18238
3052,4614
3053,17387
3054,8814
3055,19742
3056,16801
3057,19731
3058,12371
3059,18461
3060,13804
3061,9161
3062,14041
3063,12351
3064,13898
3065,7663
3066,13621
3067,24049
3068,13982
3069,9124
3070,26274
3071,11055
3072,15427
3073,7830
3074,2381
3075,30409
3076,8578
3077,13296
3078,26274
3079,2660
3080,3856
3081,9825
3082,4730
3083,11479
3084,7400
3085,9520
3086,9825
3087,17447
3088,14449
3089,13161
3090,21166
3091,6991
3092,8332
3093,2906
3094,14371
3095,20813
3096,19314
3097,18567
3098,21984
3099,4940
3100,9964
3101,7270
3102,6272
3103,10172
3104,8914
3105,16011
3106,15538
3107,7645
3108,8406
3109,5865
3110,3962
3111,17156
3112,16861
3113,9620
3114,3962
3115,7562
3116,10867
3117,7393
3118,13145
3119,17703
3120,26951
3121,24409
3122,9025
3123,24409
3124,15014
3125,7828
3126,6934
3127,6472
3128,19080
3129,20401
3130,14766
3131,23882
3132,9718
3133,9666
3134,17115
3135,4062
3136,5231
3137,15365
3138,18065
3139,4219
3140,10465
3141,23760
3142,10978
3143,11277
3144,21483
3145,8353
3146,9538
3147,19714
3148,26642
3149,12907
3150,18762
3151,5436
3152,11819
3153,16631
3154,4567
3155,13623
3156,4061
3157,8792
3158,21611
3159,21615
3160,7376
3161,15442
3162,8296
3163,13393
3164,26343
3165,1539
3166,6860
3167,15592
3168,10471
3169,13895
3170,4059
3171,14850
3172,7261
3173,7261
3174,5670
3175,10483
3176,14295
3177,5676
3178,33741
3179,13306
3180,5570
3181,13806
3182,18069
3183,6896
3184,17070
3185,11656
3186,12338
3187,13265
3188,18706
3189,8140
3190,2075
3191,12184
3192,11639
3193,13815
3194,2698
3195,2705
3196,10482
3197,26520
3198,12683
3199,11865
3200,16337
3201,14980
3202,8640
3203,23062
3204,10889
3205,11897
3206,8567
3207,7282
3208,11716
3209,13517
3210,14175
3211,12380
3212,6700
3213,14450
3214,20351
3215,20663
3216,13755
3217,14034
3218,6370
3219,37625
3220,9871
3221,13059
3222,6214
3223,11764
3224,19227
3225,18008
3226,23926
3227,5957
3228,17230
3229,16782
3230,6172
3231,12802
3232,12236
3233,12116
3234,18651
3235,12515
3236,5203
3237,19502
3238,8365
3239,12549
3240,23143
3241,13987
3242,8397
3243,15465
3244,14019
3245,7329
3246,15697
3247,16641
3248,19146
3249,22362
3250,20834
3251,19809
3252,11952
3253,23339
3254,14867
3255,13565
3256,16958
3257,5914
3258,15701
3259,11869
3260,14901
3261,16225
3262,9501
3263,10469
3264,17161
3265,43659
3266,11148
3267,13578
3268,27407
3269,20705
3270,2620
3271,18600
3272,20557
3273,11775
3274,14981
3275,10330
3276,10330
3277,6907
3278,16668
3279,5390
3280,16834
3281,12513
3282,13760
3283,17179
3284,11323
3285,2716
3286,7262
3287,16449
3288,10794
3289,9209
3290,12505
3291,18145
3292,18231
3293,13799
3294,16110
3295,14696
3296,12936
3297,11847
3298,11496
3299,14876
3300,14260
3301,9091
3302,10612
3303,13654
3304,8238
3305,9438
3306,2178
3307,18038
3308,18099
3309,16210
3310,5152
3311,18152
3312,13626
3313,7040
3314,12839
3315,20373
3316,11365
3317,4373
3318,7438
3319,25657
3320,14681
3321,16295
3322,5228
3323,10707
3324,7601
3325,10500
3326,21038
3327,15554
3328,11920
3329,7408
3330,15518
3331,10901
3332,15517
3333,22727
3334,15262
3335,24589
3336,10142
3337,12825
3338,15335
3339,18045
3340,13231
3341,19773
3342,31354
3343,19362
3344,13428
3345,7062
3346,17405
3347,15915
3348,7062
3349,24754
3350,46570
3351,23998
3352,30279
3353,26360
3354,12158
3355,24511
3356,18242
3357,39954
3358,22151
3359,11489
3360,16857
3361,20086
3362,17917
3363,13856
3364,10466
3365,18892
3366,12532
3367,17917
3368,19418
3369,15629
3370,28142
3371,8501
3372,9629
3373,11610
3374,14347
3375,30691
3376,22801
3377,30216
3378,31492
3379,21721
3380,21434
3381,7927
3382,8638
3383,10318
3384,2137
3385,12377
3386,14313
3387,8849
3388,17145
3389,11846
3390,19117
3391,8736
3392,27860
3393,10139
3394,17104
3395,11144
3396,8342
3397,7403
3398,29626
3399,22605
3400,29235
3401,8629
3402,7430
3403,7572
3404,1429
3405,18664
3406,7849
3407,5820
3408,21550
3409,15141
3410,13826
3411,18794
3412,13003
3413,20923
3414,28948
3415,20049
3416,3686
3417,16633
3418,39425
3419,28948
3420,10095
3421,11470
3422,10550
3423,12563
3424,27824
3425,5321
3426,19329
3427,19226
3428,3489
3429,8211
3430,7490
3431,11471
3432,15477
3433,5025
3434,6479
3435,9468
3436,11727
3437,17833
3438,5738
3439,7856
3440,13196
3441,9205
3442,11155
3443,8481
3444,8121
3445,5538
3446,10345
3447,22553
3448,2190
3449,16203
3450,8773
3451,6780
3452,7085
3453,3676
3454,21088
3455,20973
3456,6060
3457,5962
3458,6125
3459,4738
3460,5456
3461,10490
3462,11206
3463,22818
3464,5921
3465,15649
3466,17725
3467,12842
3468,27219
3469,12032
3470,11233
3471,21075
3472,21543
3473,10514
3474,15520
3475,24613
3476,14368
3477,8184
3478,11595
3479,6030
3480,14914
3481,9948
3482,22304
3483,7237
3484,14925
3485,16076
3486,11884
3487,19721
3488,16195
3489,5832
3490,11530
3491,9629
3492,5050
3493,11121
3494,7261
3495,18729
3496,5460
3497,9409
3498,11461
3499,9207
3500,5519
3501,15526
3502,13309
3503,6941
3504,10404
3505,11908
3506,2324
3507,16186
3508,8228
3509,14906
3510,18819
3511,18090
3512,8168
3513,12809
3514,6262
3515,25500
3516,11139
3517,9815
3518,8694
3519,10855
3520,9688
3521,17979
3522,16962
3523,4863
3524,19797
3525,15799
3526,10528
3527,31641
3528,6836
3529,10170
3530,14126
3531,19827
3532,15959
3533,33125
3534,18958
3535,23485
3536,25318
3537,47953
3538,24762
3539,18958
3540,39501
3541,17017
3542,25073
3543,22790
3544,18893
3545,5490
3546,14177
3547,11436
3548,15879
3549,7868
3550,19960
3551,18993
3552,13032
3553,20835
3554,10845
3555,10209
3556,15551
3557,15252
3558,17650
3559,23937
3560,17977
3561,9034
3562,6569
3563,7835
3564,22656
3565,4818
3566,10888
3567,19821
3568,17268
3569,8390
3570,28465
3571,7545
3572,25235
3573,17119
3574,26441
3575,22340
3576,16175
3577,13804
3578,23966
3579,10335
3580,26086
3581,7140
3582,10089
3583,10880
3584,12440
3585,8662
3586,13717
3587,20127
3588,10107
3589,7140
3590,6118
3591,7565
3592,9598
3593,3261
3594,18729
3595,17547
3596,14539
3597,14034
3598,7093
3599,14693
3600,27209
3601,7330
3602,10180
3603,3873
3604,10746
3605,8660
3606,18173
3607,11033
3608,15084
3609,15135
3610,9628
3611,11970
3612,2268
3613,8938
3614,11484
3615,12856
3616,14348
3617,10556
3618,21611
3619,5486
3620,15027
3621,16303
3622,13488
3623,14779
3624,11415
3625,5870
3626,28186
3627,18400
3628,11839
3629,24563
3630,8083
3631,36869
3632,3634
3633,8443
3634,13576
3635,12840
3636,4570
3637,14814
3638,9625
3639,7123
3640,21368
3641,16102
3642,6001
3643,21970
3644,7398
3645,7657
3646,6967
3647,19343
3648,8085
3649,6156
3650,3128
3651,16495
3652,12878
3653,7642
3654,2335
3655,12198
3656,13970
3657,13732
3658,9324
3659,6372
3660,11993
3661,21784
3662,11830
3663,12938
3664,7063
3665,6230
3666,13390
3667,8428
3668,17565
3669,9955
3670,10001
3671,14398
3672,6153
3673,24540
3674,9537
3675,4382
3676,10674
3677,13279
3678,7085
3679,21246
3680,16713
3681,28511
3682,9242
3683,17164
3684,11658
3685,12268
3686,7437
3687,8765
3688,9458
3689,10024
3690,19401
3691,10019
3692,8506
3693,3646
3694,9279
3695,12231
3696,13120
3697,10688
3698,10709
3699,7345
3700,11344
3701,5465
3702,7292
3703,16542
3704,11310
3705,10117
3706,9703
3707,16815
3708,6854
3709,7188
3710,15867
3711,5204
3712,21741
3713,13061
3714,12799
3715,16411
3716,12757
3717,15903
3718,15430
3719,16321
3720,9707
3721,10637
3722,10921
3723,14131
3724,5955
3725,12780
3726,4722
3727,4394
3728,6972
3729,17890
3730,14761
3731,11528
3732,11879
3733,13156
3734,13414
3735,14124
3736,1075
3737,14153
3738,2761
3739,11022
3740,10337
3741,18172
3742,13161
3743,28149
3744,10351
3745,10800
3746,2489
3747,6786
3748,13479
3749,11969
3750,5083
3751,5640
3752,37624
3753,12151
3754,7800
3755,7800
3756,14056
3757,7499
3758,3535
3759,7903
3760,12834
3761,5301
3762,7379
3763,10642
3764,4585
3765,6412
3766,30390
3767,13538
3768,21168
3769,10335
3770,15994
3771,13062
3772,24946
3773,13358
3774,16215
3775,10053
3776,10243
3777,7114
3778,7469
3779,14629
3780,7969
3781,27855
3782,16150
3783,9683
3784,5315
3785,17247
3786,13288
3787,16461
3788,16690
3789,18059
3790,14915
3791,13131
3792,14456
3793,12322
3794,8396
3795,3074
3796,10921
3797,9033
3798,15038
3799,19362
3800,17333
3801,9492
3802,17163
3803,15375
3804,12158
3805,2432
3806,8131
3807,17776
3808,13692
3809,19164
3810,10858
3811,16404
3812,12407
3813,15953
3814,14536
3815,14671
3816,13993
3817,12299
3818,16619
3819,13298
3820,14756
3821,20319
3822,18444
3823,8977
3824,3083
3825,7759
3826,33271
3827,4070
3828,2435
3829,8963
3830,18386
3831,5760
3832,9501
3833,25903
3834,16749
3835,13222
3836,5924
3837,18674
3838,21680
3839,16707
3840,18029
3841,18407
3842,22537
3843,16283
3844,19050
3845,3486
3846,20486
3847,17210
3848,14015
3849,11108
3850,7099
3851,19334
3852,17287
3853,11107
3854,16081
3855,12564
3856,11303
3857,14295
3858,9924
3859,12513
3860,9465
3861,7525
3862,8716
3863,27338
3864,4702
3865,23594
3866,11753
3867,22465
3868,27052
3869,37163
3870,9124
3871,24147
3872,11523
3873,24776
3874,20034
3875,21422
3876,22329
3877,14531
3878,17248
3879,16169
3880,4240
3881,11721
3882,12366
3883,19093
3884,20938
3885,8425
3886,6049
3887,25575
3888,16612
3889,14570
3890,11357
3891,10358
3892,1056
3893,5130
3894,7797
3895,13812
3896,8965
3897,13963
3898,4684
3899,24754
3900,6106
3901,15102
3902,12273
3903,17998
3904,10016
3905,17884
3906,20986
3907,17900
3908,16608
3909,11480
3910,8654
3911,14505
3912,27631
3913,5351
3914,12589
3915,10130
3916,4872
3917,10841
3918,12083
3919,6181
3920,6836
3921,17000
3922,18979
3923,9996
3924,4202
3925,10460
3926,9972
3927,3730
3928,22677
3929,10747
3930,16541
3931,11173
3932,13840
3933,24761
3934,19700
3935,7221
3936,11020
3937,12033
3938,2636
3939,26616
3940,5277
3941,10637
3942,2149
3943,4423
3944,5815
3945,13169
3946,15962
3947,4771
3948,12583
3949,9513
3950,28784
3951,12050
3952,10570
3953,4569
3954,26133
3955,18374
3956,17321
3957,13129
3958,11614
3959,8467
3960,11423
3961,21633
3962,20112
3963,15345
3964,16565
3965,17148
3966,17431
3967,21508
3968,20932
3969,20112
3970,7216
3971,15273
3972,14905
3973,12216
3974,18225
3975,21527
3976,7585
3977,19254
3978,23532
3979,7534
3980,9490
3981,20953
3982,23392
3983,21274
3984,24177
3985,13091
3986,22253
3987,23392
3988,12974
3989,77447
3990,6610
3991,3039
3992,25125
3993,16416
3994,12859
3995,9426
3996,22430
3997,8306
3998,27301
3999,26863
4000,9960
4001,12206
4002,12631
4003,25553
4004,4626
4005,14795
4006,5438
4007,5062
4008,11305
4009,22020
4010,12647
4011,10213
4012,23672
4013,11566
4014,13828
4015,17773
4016,11415
4017,5739
4018,17701
4019,3977
4020,10895
4021,7929
4022,2816
4023,13291
4024,19679
4025,16007
4026,19673
4027,5478
4028,6478
4029,7551
4030,9408
4031,19223
4032,9989
4033,15109
4034,11329
4035,7732
4036,4652
4037,23584
4038,23383
4039,8029
4040,14909
4041,7831
4042,8941
4043,18170
4044,7457
4045,13249
4046,15722
4047,9549
4048,7690
4049,20738
4050,3307
4051,23605
4052,5011
4053,9049
4054,10831
4055,5371
4056,9910
4057,23945
4058,1071
4059,14117
4060,25250
4061,8882
4062,13681
4063,13269
4064,15861
4065,8832
4066,9915
4067,9847
4068,9064
4069,12299
4070,12141
4071,1585
4072,6724
4073,15416
4074,9204
4075,25582
4076,13280
4077,12245
4078,22809
4079,13185
4080,20980
4081,24838
4082,22976
4083,6066
4084,15719
4085,19472
4086,31570
4087,12860
4088,13064
4089,21036
4090,19475
4091,16210
4092,11554
4093,7152
4094,19891
4095,16520
4096,9023
4097,9890
4098,16792
4099,10791
4100,17154
4101,21781
4102,12447
4103,8707
4104,14887
4105,24166
4106,7425
4107,13822
4108,15877
4109,12377
4110,6216
4111,6852
4112,17143
4113,28641
4114,12568
4115,7472
4116,6023
4117,8621
4118,10633
4119,14593
4120,3154
4121,2321
4122,5661
4123,2517
4124,7788
4125,13445
4126,21526
4127,2716
4128,13773
4129,6441
4130,34482
4131,56791
4132,41190
4133,27652
4134,96072
4135,36848
4136,16306
4137,32847
4138,29997
4139,11000
4140,9961
4141,26434
4142,13888
4143,19812
4144,18360
4145,10013
4146,18184
4147,3433
4148,26373
4149,13269
4150,10791
4151,5098
4152,28491
4153,34246
4154,25757
4155,15074
4156,13316
4157,34557
4158,4094
4159,4601
4160,11725
4161,19673
4162,6897
4163,27958
4164,8623
4165,9297
4166,21767
4167,13440
4168,12477
4169,14460
4170,8801
4171,18584
4172,19173
4173,6895
4174,4359
4175,18604
4176,21932
4177,11428
4178,6006
4179,10178
4180,8887
4181,11486
4182,11557
4183,5317
4184,6534
4185,5594
4186,4186
4187,11365
4188,10468
4189,24454
4190,16094
4191,8577
4192,13328
4193,12557
4194,1879
4195,8464
4196,5572
4197,4793
4198,11032
4199,3245
4200,32619
4201,14142
4202,11743
4203,18006
4204,11147
4205,14922
4206,4722
4207,14897
4208,26586
4209,9927
4210,14154
4211,12645
4212,15369
4213,22456
4214,9326
4215,18211
4216,11622
4217,26115
4218,22989
4219,5569
4220,6659
4221,6192
4222,12257
4223,12421
4224,17378
4225,9466
4226,13691
4227,3977
4228,12760
4229,9544
4230,19123
4231,9899
4232,8024
4233,4063
4234,24022
4235,14790
4236,11649
4237,8567
4238,12519
4239,12679
4240,15713
4241,7970
4242,17386
4243,4457
4244,11704
4245,9768
4246,14632
4247,14305
4248,4379
4249,11933
4250,21775
4251,7578
4252,14541
4253,23814
4254,14912
4255,8040
4256,16825
4257,6550
4258,10927
4259,14080
4260,9016
4261,11490
4262,13058
4263,24364
4264,25478
4265,16717
4266,9167
4267,7158
4268,26892
4269,12537
4270,1526
4271,10553
4272,10975
4273,10428
4274,13171
4275,7531
4276,12648
4277,17637
4278,3155
4279,19388
4280,13041
4281,12090
4282,15893
4283,19168
4284,5302
4285,7506
4286,14522
4287,5405
4288,19253
4289,18141
4290,10028
4291,7457
4292,5314
4293,2758
4294,9944
4295,4296
4296,9756
4297,9756
4298,4866
4299,12228
4300,15050
4301,9247
4302,15121
4303,11918
4304,9809
4305,9415
4306,12417
4307,12001
4308,3935
4309,14696
4310,6803
4311,14441
4312,9843
4313,10473
4314,12263
4315,2635
4316,10028
4317,6652
4318,18014
4319,20077
4320,25018
4321,16315
4322,14224
4323,20258
4324,12332
4325,14303
4326,11550
4327,3849
4328,7099
4329,11720
4330,6796
4331,14866
4332,14845
4333,17337
4334,25545
4335,7806
4336,6704
4337,11547
4338,15813
4339,12779
4340,10619
4341,11089
4342,13872
4343,10811
4344,9346
4345,11152
4346,21781
4347,10205
4348,6022
4349,6679
4350,8946
4351,15855
4352,15778
4353,13742
4354,11864
4355,3193
4356,12821
4357,21691
4358,4194
4359,17585
4360,4373
4361,16276
4362,8639
4363,18713
4364,16020
4365,15244
4366,6707
4367,8883
4368,30596
4369,11231
4370,13969
4371,16532
4372,9090
4373,5241
4374,22629
4375,17648
4376,4329
4377,9520
4378,5857
4379,15288
4380,16277
4381,17486
4382,12082
4383,19786
4384,16277
4385,17086
4386,4987
4387,14070
4388,16498
4389,5701
4390,24714
4391,11840
4392,11052
4393,12776
4394,1670
4395,15727
4396,14587
4397,8539
4398,8742
4399,10784
4400,7801
4401,9123
4402,5014
4403,10781
4404,9998
4405,11354
4406,16563
4407,4205
4408,16352
4409,16995
4410,7245
4411,11001
4412,14381
4413,7730
4414,21568
4415,7833
4416,10947
4417,12528
4418,16631
4419,16179
4420,21109
4421,22623
4422,29025
4423,14841
4424,9086
4425,23889
4426,11138
4427,5832
4428,4571
4429,21109
4430,9209
4431,21008
4432,8987
4433,15193
4434,10852
4435,13229
4436,4103
4437,11922
4438,19845
4439,26711
4440,10424
4441,11828
4442,29550
4443,11279
4444,12824
4445,28675
4446,13036
4447,17057
4448,14035
4449,25840
4450,21495
4451,15700
4452,8711
4453,19482
4454,9040
4455,17133
4456,23245
4457,17689
4458,19334
4459,7799
4460,12895
4461,2359
4462,11929
4463,16094
4464,14105
4465,4175
4466,12217
4467,13948
4468,10530
4469,18542
4470,18913
4471,13745
4472,9948
4473,9389
4474,24196
4475,16663
4476,4675
4477,17209
4478,14205
4479,12721
4480,6601
4481,18472
4482,16331
4483,4032
4484,8646
4485,7408
4486,4047
4487,6601
4488,9921
4489,7118
4490,9371
4491,18700
4492,19817
4493,7533
4494,19976
4495,18356
4496,24850
4497,4226
4498,22998
4499,20211
4500,20071
4501,12790
4502,14553
4503,17984
4504,9586
4505,24846
4506,6201
4507,10543
4508,11196
4509,20323
4510,11380
4511,8121
4512,7154
4513,5183
4514,14998
4515,8441
4516,13558
4517,12951
4518,9342
4519,11391
4520,17447
4521,23025
4522,9560
4523,8337
4524,20388
4525,3567
4526,27639
4527,18010
4528,22185
4529,8891
4530,8810
4531,12173
4532,10264
4533,10603
4534,27476
4535,19469
4536,10099
4537,13774
4538,20749
4539,8257
4540,9212
4541,9488
4542,7646
4543,1974
4544,10625
4545,10606
4546,10457
4547,2912
4548,8610
4549,8610
4550,12089
4551,6583
4552,13563
4553,11192
4554,8941
4555,6566
4556,16700
4557,7004
4558,18639
4559,15118
4560,8661
4561,13594
4562,15271
4563,21510
4564,12457
4565,6739
4566,6841
4567,10798
4568,16091
4569,9353
4570,29142
4571,11299
4572,10651
4573,14193
4574,17350
4575,15103
4576,11435
4577,12718
4578,11419
4579,23877
4580,8910
4581,14646
4582,17602
4583,12686
4584,14219
4585,6316
4586,6584
4587,13586
4588,9078
4589,16799
4590,1995
4591,17332
4592,9230
4593,12342
4594,17332
4595,14118
4596,4026
4597,8866
4598,16300
4599,4986
4600,21816
4601,14579
4602,25100
4603,15761
4604,13591
4605,35075
4606,27768
4607,7614
4608,12547
4609,11236
4610,22176
4611,5436
4612,19671
4613,18819
4614,13198
4615,18168
4616,15172
4617,15676
4618,11063
4619,19628
4620,10241
4621,13255
4622,14117
4623,10241
4624,17240
4625,39443
4626,18873
4627,18794
4628,21688
4629,18909
4630,27243
4631,22054
4632,28056
4633,21900
4634,33752
4635,21249
4636,3873
4637,2483
4638,16745
4639,23585
4640,3728
4641,25186
4642,16729
4643,18761
4644,20801
4645,13402
4646,22366
4647,6743
4648,33415
4649,18681
4650,19253
4651,6745
4652,10956
4653,8679
4654,8521
4655,4184
4656,14416
4657,25039
4658,16532
4659,19052
4660,22604
4661,16532
4662,20007
4663,8787
4664,17136
4665,5928
4666,20535
4667,2211
4668,20047
4669,7588
4670,4935
4671,19976
4672,14843
4673,712
4674,17086
4675,11012
4676,4971
4677,23954
4678,3762
4679,27077
4680,4510
4681,10621
4682,10447
4683,11819
4684,4178
4685,7755
4686,5329
4687,8287
4688,5527
4689,5260
4690,9728
4691,7460
4692,28458
4693,16231
4694,2524
4695,5753
4696,10167
4697,10898
4698,7303
4699,10508
4700,2067
4701,22592
4702,13829
4703,10310
4704,14776
4705,8794
4706,12801
4707,13631
4708,9216
4709,8508
4710,18888
4711,6635
4712,18407
4713,15632
4714,8227
4715,18574
4716,26631
4717,9812
4718,8779
4719,9073
4720,5710
4721,3008
4722,5553
4723,12386
4724,17104
4725,16349
4726,7429
4727,21016
4728,7749
4729,19211
4730,10055
4731,10334
4732,3588
4733,16449
4734,16564
4735,16452
4736,7635
4737,21555
4738,18224
4739,3417
4740,10782
4741,7263
4742,22126
4743,10196
4744,12472
4745,16837
4746,4871
4747,1916
4748,18803
4749,15816
4750,4194
4751,9778
4752,15542
4753,12770
4754,32876
4755,14665
4756,10627
4757,5358
4758,8070
4759,10814
4760,19280
4761,3986
4762,3439
4763,10043
4764,7497
4765,14371
4766,14756
4767,11130
4768,11900
4769,16282
4770,13393
4771,5280
4772,7870
4773,5726
4774,11537
4775,7730
4776,2379
4777,19548
4778,8112
4779,22242
4780,10262
4781,8232
4782,5283
4783,9380
4784,4721
4785,16788
4786,17116
4787,8232
4788,8368
4789,4979
4790,8864
4791,12646
4792,7415
4793,8350
4794,9960
4795,14838
4796,7165
4797,14026
4798,10274
4799,8299
4800,14367
4801,8411
4802,12058
4803,22104
4804,28798
4805,14532
4806,6619
4807,9271
4808,12976
4809,15054
4810,13314
4811,20397
4812,21431
4813,7681
4814,30735
4815,17320
4816,3535
4817,9733
4818,16636
4819,13613
4820,13081
4821,4423
4822,21682
4823,27848
4824,15051
4825,2059
4826,19572
4827,33505
4828,9628
4829,25606
4830,12368
4831,18332
